"","fixed_acidity","volatile_acidity","citric_acid","residual_sugar","chlorides","free_sulfur_dioxide","total_sulfur_dioxide","density","pH","sulphates","alcohol","quality","fixed_acidity_n","volatile_acidity_n","citric_acid_n","residual_sugar_n","chlorides_n","free_sulfur_dioxide_n","total_sulfur_dioxide_n","density_n","pH_n","sulphates_n","alcohol_n","alcohol_d","sulphates_d","volatile_acidity_d","citric_acid_d","quality_d","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10"
"308",10.3,0.41,0.42,2.4,0.213,6,14,0.9994,3.19,0.62,9.5,6,1.23449043935727,-0.6675088156345,0.770770040399395,0.00876839663153114,5.75840559091211,-0.992118094402869,-1.02916014036688,1.51135462480152,-0.799578274185524,-0.186061823075408,-0.874028738832096,"Bajo","Medio","Medio","Medio","Normal",3.29668940136164,1.51148525693265,2.73067031139348,0.249789071065847,-2.52993551120934,3.38399097819653,-1.3348714474932,-0.951709760221541,-0.495887594242056,0.0717164358946748
"309",10.3,0.43,0.44,2.4,0.214,5,12,0.9994,3.19,0.63,9.5,6,1.23449043935727,-0.549794338124828,0.873891932596913,0.00876839663153114,5.8023410718179,-1.09875945182087,-1.09507618708923,1.51135462480152,-0.799578274185524,-0.111291062809618,-0.874028738832096,"Bajo","Medio","Medio","Alto","Normal",3.34911520284001,1.47068174499577,2.84081744706846,0.292957405148935,-2.58475275749094,3.39101695853452,-1.25671866990849,-0.935018650615256,-0.409285421214082,-0.039516004292706
"310",7.4,0.29,0.38,1.7,0.062,9,30,0.9968,3.41,0.53,9.5,6,-0.527205755738313,-1.37379568069253,0.56452625600436,-0.785925234920914,-0.875852025861702,-0.672194022148865,-0.501831766588142,0.0390131188473521,0.679496476263986,-0.858998665467516,-0.874028738832096,"Bajo","Bajo","Bajo","Medio","Normal",-0.266814877427302,-0.739014602623548,0.252887347833293,-1.33925114942815,0.108655393983169,-0.87510207510739,-1.75648550167322,0.0377722017820621,0.301139645381007,-0.31673968936128
"311",10.3,0.53,0.48,2.5,0.063,6,25,0.9998,3.12,0.59,9.3,6,1.23449043935727,0.0387780494235267,1.08013571699195,0.122296058281881,-0.831916544955915,-0.992118094402869,-0.666621883393999,1.73786870264067,-1.27019296751037,-0.410374103872778,-1.0676317799947,"Bajo","Medio","Medio","Alto","Normal",2.30117571554127,0.290179946103283,1.26032198830078,-0.811224635821968,0.970362355790363,-1.39515354328407,0.0258642959026734,0.160527673426817,0.147224784436873,-0.290328146607653
"312",7.9,0.53,0.24,2,0.072,15,105,0.996,3.27,0.54,9.4,6,-0.223465032445972,0.0387780494235267,-0.157326989378264,-0.445342249969866,-0.436497216803833,-0.0323458776408571,1.97001998549971,-0.414015036830878,-0.261732910385702,-0.784227905201726,-0.970830259413396,"Bajo","Bajo","Medio","Medio","Normal",-0.534882059713713,1.31241011932147,-0.759655545055472,-1.04926842621971,0.618527081531581,0.0656090312431939,-0.29499912279173,0.80879327169688,0.990377374488317,0.44131628066628
"313",9,0.46,0.31,2.8,0.093,19,98,0.99815,3.32,0.63,9.5,6,0.444764558797178,-0.373222621860322,0.203599633313048,0.462879043232929,0.486147882217691,0.394219552031148,1.73931382197151,0.803498131554322,0.0744204419891851,-0.111291062809618,-0.874028738832096,"Bajo","Medio","Medio","Medio","Normal",0.853418202096152,1.67151258654342,-0.847951061649267,0.117786463756344,-0.0715876440761682,-0.0624556765845047,-0.686714489158202,0.134128509884557,0.574074778057246,0.515500486513804
"314",8.6,0.47,0.3,3,0.076,30,135,0.9976,3.3,0.53,9.4,5,0.201771980163305,-0.314365383105487,0.152038687214289,0.689934366533628,-0.260755293180686,1.56727448362916,2.95876068633485,0.492041274525582,-0.0600408989607704,-0.858998665467516,-0.970830259413396,"Bajo","Bajo","Medio","Medio","Normal",0.255041835734104,2.54072277000935,-2.22440256763668,-0.0907762297073966,0.99912446806324,-0.0847757360070382,-0.767681504425497,0.224225164308317,0.555178002615134,0.515917973801372
"315",7.4,0.36,0.29,2.6,0.087,26,72,0.99645,3.39,0.68,11,5,-0.527205755738313,-0.961795009408677,0.10047774111553,0.23582371993223,0.222534996782969,1.14070905395716,0.882405214581055,-0.159186699261909,0.545035135314031,0.262562738519331,0.577994069887408,"Medio","Medio","Bajo","Medio","Normal",-0.280216362390475,0.0209263719889344,-1.7060635714982,0.470924557222137,-0.329802033948136,0.423706180499613,-0.684201559519779,-0.246458578937332,-0.105477297992947,0.21546750632336
"316",7.1,0.35,0.29,2.5,0.096,20,53,0.9962,3.42,0.65,11,6,-0.709450189713718,-1.02065224816351,0.10047774111553,0.122296058281881,0.617954324935051,0.500860909449149,0.256202770718799,-0.300757997911336,0.746727146738962,0.0382504577219615,0.577994069887408,"Medio","Medio","Bajo","Medio","Normal",-0.426843319121932,-0.386204004124365,-0.882474555245788,0.436742114560186,-0.54758380197536,0.687462311775472,-1.02219170188659,-0.271707655639954,-0.0667017640166467,0.0826381970483635
"317",9.6,0.56,0.23,3.4,0.102,37,92,0.9996,3.3,0.65,10.1,5,0.809253426747987,0.215349765688033,-0.208887935477023,1.14404501313503,0.881567210369771,2.31376398555517,1.54156568180448,1.62461166372113,-0.0600408989607704,0.0382504577219615,-0.293219615344295,"Medio","Medio","Medio","Medio","Normal",1.09866208238813,2.58369886301013,-1.58032135858495,1.12576244749637,0.076320730526619,0.0303066797037701,0.0455479771758021,-0.941287674864665,-0.72662786541309,0.452024421174783
"318",9.6,0.77,0.12,2.9,0.082,30,74,0.99865,3.3,0.64,10.4,6,0.809253426747987,1.45135177953958,-0.77605834256337,0.576406704883278,0.00285759225403451,1.56727448362916,0.948321261303398,1.08664072885324,-0.0600408989607704,-0.0365203025438284,-0.00281505360039371,"Medio","Medio","Alto","Medio","Normal",0.0767473577730323,2.02596229928436,-0.616862509783633,0.841179298653763,0.487252932201416,-0.426024984658738,1.22012653601841,-0.885567129910415,-0.429132442990487,0.403371676546548
"319",9.8,0.66,0.39,3.2,0.083,21,59,0.9989,3.37,0.71,11.5,7,0.930749716064924,0.803922153236388,0.616087202103119,0.916989689834326,0.046793073159822,0.607502266867151,0.453950910885827,1.22821202750267,0.410573794364075,0.4868750193167,1.06200167279391,"Alto","Medio","Alto","Medio","Excelente",1.0121483734786,0.42628399468771,-0.530241605919456,1.58409904887086,0.318553494991509,-0.369510289799849,0.734391875161783,-1.15728656428302,0.446831768943979,-0.000533221973581577
"320",9.6,0.77,0.12,2.9,0.082,30,74,0.99865,3.3,0.64,10.4,6,0.809253426747987,1.45135177953958,-0.77605834256337,0.576406704883278,0.00285759225403451,1.56727448362916,0.948321261303398,1.08664072885324,-0.0600408989607704,-0.0365203025438284,-0.00281505360039371,"Medio","Medio","Alto","Medio","Normal",0.0767473577730323,2.02596229928436,-0.616862509783633,0.841179298653763,0.487252932201416,-0.426024984658738,1.22012653601841,-0.885567129910415,-0.429132442990487,0.403371676546548
"321",9.8,0.66,0.39,3.2,0.083,21,59,0.9989,3.37,0.71,11.5,7,0.930749716064924,0.803922153236388,0.616087202103119,0.916989689834326,0.046793073159822,0.607502266867151,0.453950910885827,1.22821202750267,0.410573794364075,0.4868750193167,1.06200167279391,"Alto","Medio","Alto","Medio","Excelente",1.0121483734786,0.42628399468771,-0.530241605919456,1.58409904887086,0.318553494991509,-0.369510289799849,0.734391875161783,-1.15728656428302,0.446831768943979,-0.000533221973581577
"322",9.3,0.61,0.26,3.4,0.09,25,87,0.99975,3.24,0.62,9.7,5,0.627008992772583,0.50963595946221,-0.0542050971807463,1.14404501313503,0.354341439500329,1.03406769653916,1.37677556499863,1.70955444291078,-0.463424921810634,-0.186061823075408,-0.680425697669497,"Medio","Medio","Medio","Medio","Normal",1.19753241589678,2.35601763103308,-0.617432585849987,0.81399623860335,0.488383057236677,-0.412820767274479,0.0698361912873277,-0.15877905240158,-0.123973136978285,0.363645742835391
"323",7.8,0.62,0.05,2.3,0.079,6,18,0.99735,3.29,0.63,9.3,5,-0.284213177104441,0.568493198217046,-1.13698496525468,-0.104759265018818,-0.128948850463325,-0.992118094402869,-0.897328046922198,0.350469975876092,-0.127271569435747,-0.111291062809618,-1.0676317799947,"Bajo","Medio","Medio","Bajo","Normal",-0.528895181106026,0.368305715361898,1.71947192504625,-0.307246928596991,-0.308466944557148,-0.762331469674356,0.103563927965771,0.631742146047008,-0.444587886960099,0.217647642051371
"324",10.3,0.59,0.42,2.8,0.09,35,73,0.999,3.28,0.7,9.5,6,1.23449043935727,0.391921481952539,0.770770040399395,0.462879043232929,0.354341439500329,2.10048127071917,0.915363237942226,1.2848405469625,-0.194502239910726,0.41210425905091,-0.874028738832096,"Bajo","Medio","Medio","Medio","Normal",1.58739104655811,2.01346631317883,-1.38725349419199,0.239501888032587,-0.0780999709939085,-0.472524691242306,0.416046487529581,-0.952362676233144,-0.509198508541933,-0.491829960428011
"325",10,0.49,0.2,2.2,0.071,13,50,1.0015,3.16,0.69,9.2,6,1.05224600538186,-0.196650905595816,-0.363570773773299,-0.218286926669167,-0.48043269770962,-0.24562859247686,0.157328700635285,2.7005535334569,-1.00127028561046,0.33733349878512,-1.164433300576,"Bajo","Medio","Medio","Medio","Normal",1.95032400304719,1.32974136720938,0.597519122383273,-0.623717664038478,-0.116525147717996,-1.78145052887608,0.207227122724662,-0.0545494074479969,-0.260119613123015,1.00660779896567
"326",10,0.49,0.2,2.2,0.071,13,50,1.0015,3.16,0.69,9.2,6,1.05224600538186,-0.196650905595816,-0.363570773773299,-0.218286926669167,-0.48043269770962,-0.24562859247686,0.157328700635285,2.7005535334569,-1.00127028561046,0.33733349878512,-1.164433300576,"Bajo","Medio","Medio","Medio","Normal",1.95032400304719,1.32974136720938,0.597519122383273,-0.623717664038478,-0.116525147717996,-1.78145052887608,0.207227122724662,-0.0545494074479969,-0.260119613123015,1.00660779896567
"327",11.6,0.53,0.66,3.65,0.121,6,14,0.9978,3.05,0.74,11.5,7,2.02421631991735,0.0387780494235267,2.00823274676961,1.4278641672609,1.71634134757972,-0.992118094402869,-1.02916014036688,0.605298313445124,-1.74080766083521,0.711187300114069,1.06200167279391,"Alto","Alto","Medio","Alto","Excelente",3.67345736702834,-0.92099135986535,1.10947663595737,1.26287963060756,0.298168582380029,1.43452720452927,0.758102704786422,-0.130578436396067,0.00516252674364334,-0.496765625855238
"328",10.3,0.44,0.5,4.5,0.107,5,13,0.998,3.28,0.83,11.5,5,1.23449043935727,-0.490937099369993,1.18325760918947,2.39284929128887,1.10124461489871,-1.09875945182087,-1.06211816372806,0.718555352364666,-0.194502239910726,1.38412414250618,1.06200167279391,"Alto","Alto","Medio","Alto","Normal",2.61407772018998,-1.26525324738966,0.788568805088884,2.57286092315725,-0.325291175501338,0.296132317628567,-0.124709183619814,0.135450945849746,-0.124479287964034,-0.127957059330631
"329",13.4,0.27,0.62,2.6,0.082,6,21,1.0002,3.16,0.67,9.7,6,3.11768292376978,-1.4915101582022,1.80198896237457,0.23582371993223,0.00285759225403451,-0.992118094402869,-0.798453976838684,1.96438278047975,-1.00127028561046,0.187791978253541,-0.680425697669497,"Medio","Medio","Bajo","Alto","Normal",4.24670081447293,-0.500329891552794,0.86650123133466,-0.673941015349268,0.372066137763975,-1.04705713862821,-0.579498458274105,-0.782892445865753,0.0333372992344871,0.403865915189596
"330",10.7,0.46,0.39,2,0.061,7,15,0.9981,3.18,0.62,9.5,5,1.47748301799114,-0.373222621860322,0.616087202103119,-0.445342249969866,-0.919787506767488,-0.885476736984867,-0.996202117005712,0.775183871824437,-0.8668089446605,-0.186061823075408,-0.874028738832096,"Bajo","Medio","Medio","Medio","Normal",1.6762461481885,-0.481812894099919,1.08004970751562,-1.23220883850287,0.582856740117371,-1.20958394239945,0.0994888752958694,-0.048192988274959,-0.164363555182636,0.00946233245540642
"331",10.2,0.36,0.64,2.9,0.122,10,41,0.998,3.23,0.66,12.5,6,1.1737422946988,-0.961795009408677,1.90511085457209,0.576406704883278,1.76027682848551,-0.565552664730864,-0.139293509615257,0.718555352364666,-0.530655592285613,0.113021217987751,2.03001687860691,"Alto","Medio","Bajo","Alto","Normal",2.61081038818079,-1.19664292212286,-0.0106398240983613,1.06078762681353,0.0775387775443554,1.78537713495123,-0.364853020713415,-1.06747698713118,0.715792783240666,0.129794978619176
"332",10.2,0.36,0.64,2.9,0.122,10,41,0.998,3.23,0.66,12.5,6,1.1737422946988,-0.961795009408677,1.90511085457209,0.576406704883278,1.76027682848551,-0.565552664730864,-0.139293509615257,0.718555352364666,-0.530655592285613,0.113021217987751,2.03001687860691,"Alto","Medio","Bajo","Alto","Normal",2.61081038818079,-1.19664292212286,-0.0106398240983613,1.06078762681353,0.0775387775443554,1.78537713495123,-0.364853020713415,-1.06747698713118,0.715792783240666,0.129794978619176
"333",8,0.58,0.28,3.2,0.066,21,114,0.9973,3.22,0.54,9.4,6,-0.162716887787504,0.333064243197704,0.0489167950167714,0.916989689834326,-0.700110102238554,0.607502266867151,2.26664219575025,0.322155716146207,-0.597886262760589,-0.784227905201726,-0.970830259413396,"Bajo","Bajo","Medio","Medio","Normal",0.0745347062108718,2.04553139574283,-1.20503539083078,0.0184545656263219,1.32714388602196,-0.336449965516389,-0.234436050596281,0.992544932651056,0.612432274545098,0.218852710777123
"334",8.4,0.56,0.08,2.1,0.105,16,44,0.9958,3.13,0.52,11,5,0.080275690846369,0.215349765688033,-0.982302126958405,-0.331814588319517,1.01337365308713,0.0742954797771441,-0.040419439531743,-0.52727207575042,-1.20296229703539,-0.933769425733306,0.577994069887408,"Medio","Bajo","Medio","Bajo","Normal",-0.295029050648357,0.286165581723213,0.564489544921687,-0.456036679791039,0.522821529325755,1.64619617756007,0.514612171614356,0.0552332411699944,-0.67248724100332,0.781425330478223
"335",7.9,0.65,0.01,2.5,0.078,17,38,0.9963,3.34,0.74,11.7,7,-0.223465032445972,0.745064914481553,-1.34322874964972,0.122296058281881,-0.172884331369112,0.180936837195145,-0.238167579698771,-0.244129478451565,0.208881782939141,0.711187300114069,1.25560471395651,"Alto","Alto","Alto","Bajo","Excelente",-1.08742570308527,-0.475933449768544,-0.00169022752251063,0.969572063713034,-0.246123012554493,0.0268376427760048,1.2177800360733,-0.188289567612989,-0.397595006900492,0.750385332155852
"336",11.9,0.695,0.53,3.4,0.128,7,21,0.9992,3.17,0.84,12.2,7,2.20646075389276,1.00992248887831,1.33794044748574,1.14404501313503,2.02388971392023,-0.885476736984867,-0.798453976838684,1.39809758588198,-0.934039615135479,1.45889490277197,1.73961231686301,"Alto","Alto","Alto","Alto","Excelente",3.28561713072818,-0.525175281408641,1.24319573678671,2.08847766879089,-0.502606762516425,1.09701258863986,1.6670621703526,-1.03868581579779,0.422735710570636,0.0302268788109409
"337",8.9,0.43,0.45,1.9,0.052,6,16,0.9948,3.35,0.7,12.5,6,0.38401641413871,-0.549794338124828,0.925452878695671,-0.558869911620216,-1.31520683491957,-0.992118094402869,-0.963244093644541,-1.09355727034819,0.27611245341412,0.41210425905091,2.03001687860691,"Alto","Medio","Medio","Alto","Normal",-0.0730027110785401,-3.07402111623647,-0.157928534726272,-0.0545389803832762,0.580288395820497,-0.0993996511271954,0.489735526666404,-0.43044973760667,0.740053871507268,-0.0736703606833944
"338",7.8,0.43,0.32,2.8,0.08,29,58,0.9974,3.31,0.64,10.3,5,-0.284213177104441,-0.549794338124828,0.255160579411807,0.462879043232929,-0.0850133695575386,1.46063312621116,0.420992887524656,0.378784235605978,0.00718977151420882,-0.0365203025438284,-0.0996165741816936,"Medio","Medio","Medio","Medio","Normal",0.196850412116359,0.59543514244229,-1.32970453642487,0.238550444761062,0.14069313681058,-0.0990999833467515,-0.482501458931909,-0.227988001058892,-0.659358789945352,-0.265871702205212
"339",12.4,0.49,0.58,3,0.103,28,99,1.0008,3.16,1,11.5,6,2.5102014771851,-0.196650905595816,1.59574517797954,0.689934366533628,0.925502691275559,1.35399176879316,1.77227184533268,2.30415389723838,-1.00127028561046,2.6552270670246,1.06200167279391,"Alto","Alto","Medio","Alto","Normal",4.04463740495028,0.870213937572566,-2.23676319989705,1.40780769401934,-0.965228219284204,-0.133599667314848,1.62662137953926,-1.03086661540878,0.577643839419991,0.746180015535653
"340",12.5,0.28,0.54,2.3,0.082,12,29,0.9997,3.11,0.62,9.8,7,2.57094962184357,-1.43265291944736,1.3895013935845,-0.104759265018818,0.00285759225403451,-0.352269949894861,-0.534789789949313,1.6812401831809,-1.33742363798535,-0.186061823075408,-0.583624177088195,"Medio","Medio","Bajo","Alto","Excelente",3.58499554277457,-0.174808810770756,0.418830885172189,-1.06937720122751,0.575098628071965,-0.626405206558424,-0.444050309345318,-0.705722262268149,-0.319480167130663,0.466976124128254
"341",12.2,0.34,0.5,2.4,0.066,10,21,1,3.12,0.62,9.2,6,2.38870518786816,-1.07950948691835,1.18325760918947,0.00876839663153114,-0.700110102238554,-0.565552664730864,-0.798453976838684,1.85112574156021,-1.27019296751037,-0.186061823075408,-1.164433300576,"Bajo","Medio","Bajo","Alto","Normal",3.29458306334589,-0.01793441970081,0.789541734403195,-1.16439064053997,0.74645963811693,-1.48187683422701,-0.358981873844179,-0.369054515435242,-0.401210988904373,0.245872228167219
"342",10.6,0.42,0.48,2.7,0.065,5,18,0.9972,3.21,0.87,11.3,6,1.41673487333267,-0.608651576879664,1.08013571699195,0.34935138158258,-0.744045583144341,-1.09875945182087,-0.897328046922198,0.265527196686436,-0.665116933235569,1.68320718356934,0.868398631631309,"Alto","Alto","Medio","Alto","Normal",2.08735877579521,-2.04605986111047,0.150699314775435,0.434536580810137,-0.172317501157366,-0.787307565292339,0.842205150834562,0.222994741759032,0.253232082223143,0.136530648178106
"343",10.9,0.39,0.47,1.8,0.118,6,14,0.9982,3.3,0.75,9.8,6,1.59897930730807,-0.78522329314417,1.02857477089319,-0.672397573270565,1.58453490486236,-0.992118094402869,-1.02916014036688,0.831812391284208,-0.0600408989607704,0.785958060379859,-0.583624177088195,"Medio","Alto","Bajo","Alto","Normal",2.34448475384487,-0.456593709130785,1.25258242855223,-0.538914692142388,-1.5051272006144,0.278020882379348,-0.36757401140881,-0.750011290002163,0.143350040405315,-0.0222069963108328
"344",10.9,0.39,0.47,1.8,0.118,6,14,0.9982,3.3,0.75,9.8,6,1.59897930730807,-0.78522329314417,1.02857477089319,-0.672397573270565,1.58453490486236,-0.992118094402869,-1.02916014036688,0.831812391284208,-0.0600408989607704,0.785958060379859,-0.583624177088195,"Medio","Alto","Bajo","Alto","Normal",2.34448475384487,-0.456593709130785,1.25258242855223,-0.538914692142388,-1.5051272006144,0.278020882379348,-0.36757401140881,-0.750011290002163,0.143350040405315,-0.0222069963108328
"345",11.9,0.57,0.5,2.6,0.082,6,32,1.0006,3.12,0.78,10.7,6,2.20646075389276,0.274207004442868,1.18325760918947,0.23582371993223,0.00285759225403451,-0.992118094402869,-0.435915719865799,2.19089685831884,-1.27019296751037,1.01027034117723,0.287589508143506,"Medio","Alto","Medio","Alto","Normal",3.33729058835115,-0.158047157088415,0.932544848378909,0.282616809992988,0.110510132031668,-0.922666354972803,1.14720266643854,-0.527135587412225,0.491700812298705,0.375634041956999
"346",7,0.685,0,1.9,0.067,40,63,0.9979,3.6,0.81,9.9,5,-0.770198334372186,0.951065250123477,-1.39478969574848,-0.558869911620216,-0.656174621332767,2.63368805780918,0.585783004330513,0.661926832904895,1.95687921528856,1.2345826219746,-0.486822656506895,"Medio","Alto","Alto","Bajo","Normal",-2.00392984792828,1.54978259585038,-1.77974914924407,0.550975674935833,-1.50833375971261,-1.62359707294318,0.709340549866524,-1.24918174265618,-0.775210462218793,-0.128040394867767
"347",6.6,0.815,0.02,2.7,0.072,17,34,0.9955,3.58,0.89,12.3,7,-1.01319091300606,1.71620935393634,-1.29166780355096,0.34935138158258,-0.436497216803833,0.180936837195145,-0.369999673143457,-0.697157634129733,1.82241787433861,1.83274870410092,1.83641383744431,"Alto","Alto","Alto","Bajo","Excelente",-2.38275349237855,-1.00533818517068,-0.253476039361173,2.26378388520444,-1.16028418395113,-0.484929257117411,1.70442759609893,-0.463571259594368,0.270381030282166,0.0267360853743478
"348",7.9,0.49,0.67,3,0.093,6,15,0.9986,3.02,0.93,12,6,-0.223465032445972,-0.196650905595816,2.05979369286837,0.689934366533628,0.486147882217691,-0.992118094402869,-0.996202117005712,1.05832646912335,-1.94249967226014,2.13183174516408,1.54600927570041,"Alto","Alto","Medio","Alto","Normal",2.78204841674103,-1.81627302501303,0.118459476463471,1.10765918732394,-0.60041183330677,0.418338288073138,1.13136773356138,0.888843781393793,0.328872163551638,-0.876985115735657
"349",9.6,0.56,0.31,2.8,0.089,15,46,0.9979,3.11,0.92,10,6,0.809253426747987,0.215349765688033,0.203599633313048,0.462879043232929,0.310405958594543,-0.0323458776408571,0.0254966071905997,0.661926832904895,-1.33742363798535,2.05706098489829,-0.390021135925595,"Medio","Alto","Medio","Medio","Normal",1.86632854697994,0.208767239601755,-0.165977568002592,0.418353578968733,-0.980544428665097,-0.37756370435893,1.36184078177698,0.904023478859352,-0.381323380006905,0.118746809067161
"350",9.1,0.785,0,2.6,0.093,11,28,0.9994,3.36,0.86,9.4,6,0.505512703455646,1.53963763767183,-1.39478969574848,0.23582371993223,0.486147882217691,-0.458911307312862,-0.567747813310485,1.51135462480152,0.343343123889096,1.60843642330355,-0.970830259413396,"Bajo","Alto","Alto","Bajo","Normal",0.242351618493848,1.23953049371165,1.49135307580065,0.954043437433765,-1.62237094942815,-1.37160791065443,1.31511517201982,-0.0149583012115976,-0.370292160895453,0.467144853434926
"351",10.7,0.67,0.22,2.7,0.107,17,34,1.0004,3.28,0.98,9.9,6,1.47748301799114,0.862779391991224,-0.260448881575782,0.34935138158258,1.10124461489871,0.180936837195145,-0.369999673143457,2.07763981939929,-0.194502239910726,2.50568554649302,-0.486822656506895,"Medio","Alto","Alto","Medio","Normal",2.12694387134681,1.01397731355234,0.547016248076357,1.16778523165068,-2.04824589098282,-0.993361229487501,1.53441546009103,-0.519013506173597,-0.439925572128423,0.392265843674143
"352",9.1,0.795,0,2.6,0.096,11,26,0.9994,3.35,0.83,9.4,6,0.505512703455646,1.59849487642667,-1.39478969574848,0.23582371993223,0.617954324935051,-0.458911307312862,-0.633663860032827,1.51135462480152,0.27611245341412,1.38412414250618,-0.970830259413396,"Bajo","Alto","Alto","Bajo","Normal",0.234448649609888,1.32108539936552,1.63576641853595,0.912176419402182,-1.50681137319713,-1.21072804213919,1.26955543597243,-0.0790553219175076,-0.420504876552151,0.429288283609646
"353",7.7,0.665,0,2.4,0.09,8,19,0.9974,3.27,0.73,9.3,5,-0.344961321762909,0.833350772613806,-1.39478969574848,0.00876839663153114,0.354341439500329,-0.778835379566866,-0.864370023561027,0.378784235605978,-0.261732910385702,0.63641653984828,-1.0676317799947,"Bajo","Alto","Alto","Bajo","Normal",-0.436591105931034,0.590157651852103,1.62487337548842,0.0693718140026029,-0.975694433687856,-0.574616668921096,0.591787227795649,0.80698224478214,-0.670976499074279,0.254643625375301
"354",13.5,0.53,0.79,4.8,0.12,23,77,1.0018,3.18,0.77,13,5,3.17843106842825,0.0387780494235267,2.67852504605347,2.73343227623992,1.67240586667393,0.820784981703153,1.04719533138691,2.87043909183621,-0.8668089446605,0.935499580911439,2.51402448151341,"Alto","Alto","Medio","Alto","Normal",5.09111334843104,0.503264532384083,-1.149743049866,3.31892023689689,0.941795678805105,0.858677482196591,0.760643713447137,-2.01097480118409,0.712223976314777,0.327181573460984
"355",6.1,0.21,0.4,1.4,0.066,40.5,37,0.9912,3.25,0.59,11.9,6,-1.3169316362984,-1.84465359073121,0.667648148201877,-1.12650821987196,-0.700110102238554,2.68700873651818,-0.271125603059943,-3.1321839709002,-0.396194251335658,-0.410374103872778,1.44920775511911,"Alto","Medio","Bajo","Medio","Normal",-1.69503654804775,-2.15307654175711,-3.18477350129296,-1.46426446051192,0.578554590210541,1.83373606509328,-0.346517235870852,-0.144731987836411,-1.4820454927941,-1.01631841376702
"356",6.7,0.75,0.01,2.4,0.078,17,32,0.9955,3.55,0.61,12.8,6,-0.952442768347591,1.33363730202991,-1.34322874964972,0.00876839663153114,-0.172884331369112,0.180936837195145,-0.435915719865799,-0.697157634129733,1.62072586291367,-0.260832583341198,2.32042144035081,"Alto","Medio","Alto","Bajo","Normal",-2.66929595301299,-0.909703881997216,0.198296810059478,1.57567765516896,0.17633989214784,0.436659677712475,0.840180397096865,-1.22794163547713,0.198431633794589,0.366575784499708
"357",11.5,0.41,0.52,3,0.08,29,55,1.0001,3.26,0.88,11,5,1.96346817525888,-0.6675088156345,1.28637950138698,0.689934366533628,-0.0850133695575386,1.46063312621116,0.322118817441142,1.90775426101998,-0.328963580860681,1.75797794383513,0.577994069887408,"Medio","Alto","Medio","Alto","Normal",2.97558726639828,0.124286592782111,-1.6793917440511,0.956219697112075,-0.445005312387735,-0.982957566478306,0.671708742009631,-1.20423902361756,-0.378057081555605,0.174354424967157
"358",10.5,0.42,0.66,2.95,0.116,12,29,0.997,3.24,0.75,11.7,7,1.3559867286742,-0.608651576879664,2.00823274676961,0.633170535708453,1.49666394305079,-0.352269949894861,-0.534789789949313,0.152270157766894,-0.463424921810634,0.785958060379859,1.25560471395651,"Alto","Alto","Medio","Alto","Excelente",2.55104282022095,-1.21204508916314,-0.0137234888504369,0.929949390344371,-0.339411173638941,1.34433888058033,0.0620734796401884,-0.703994842213378,0.367285529368848,-0.515772484097211
"359",11.9,0.43,0.66,3.1,0.109,10,23,1,3.15,0.85,10.4,7,2.20646075389276,-0.549794338124828,2.00823274676961,0.803462028183977,1.18911557671028,-0.565552664730864,-0.732537930116341,1.85112574156021,-1.06850095608543,1.53366566303776,-0.00281505360039371,"Medio","Alto","Medio","Alto","Excelente",4.13366771752704,-0.317937793621252,0.538459481669123,0.729992267721744,-0.754327034198923,-0.141129096356048,0.33586292201185,-0.477941910537672,0.0560910646032854,-0.303309061945015
"360",12.6,0.38,0.66,2.6,0.088,10,41,1.001,3.17,0.68,9.8,6,2.63169776650203,-0.844080531899006,2.00823274676961,0.23582371993223,0.266470477688756,-0.565552664730864,-0.139293509615257,2.41741093615792,-0.934039615135479,0.262562738519331,-0.583624177088195,"Medio","Medio","Bajo","Alto","Normal",4.09516813619527,0.296123252732627,0.471360408023133,-0.346089341067658,0.252397086955521,-0.91104895136149,-0.298241600732572,-0.918486445186876,0.464544733428604,0.113343142457384
"361",8.2,0.7,0.23,2,0.099,14,81,0.9973,3.19,0.7,9.4,5,-0.0412205984705681,1.03935110825573,-0.208887935477023,-0.445342249969866,0.749760767652411,-0.138987235058858,1.1790274248316,0.322155716146207,-0.799578274185524,0.41210425905091,-0.970830259413396,"Bajo","Medio","Alto","Medio","Normal",0.285878860315103,1.64628084759961,0.154788646191298,-0.456513124070907,-0.580432216015869,0.342992807119589,0.879437580910758,0.712319244591994,0.613616442577473,0.101680260941263
"362",8.6,0.45,0.31,2.6,0.086,21,50,0.9982,3.37,0.91,9.9,6,0.201771980163305,-0.432079860615157,0.203599633313048,0.23582371993223,0.178599515877182,0.607502266867151,0.157328700635285,0.831812391284208,0.410573794364075,1.9822902246325,-0.486822656506895,"Medio","Alto","Medio","Medio","Normal",0.934566629126295,0.213367775435433,-0.89582260968651,0.625287628271471,-1.64326028057809,-0.932268916656677,0.170453873207726,0.0526794103995166,-0.24125446997564,-0.0490916812364098
